   -180.00    0.3150    0.0060
   -179.00    0.3870    0.0065
   -178.00    0.4590    0.0079
   -177.00    0.5310    0.0102
   -176.00    0.6030    0.0135
   -175.00    0.6750    0.0177
   -174.00    0.7470    0.0229
   -173.00    0.8190    0.0290
   -172.00    0.8910    0.0362
   -171.00    0.9630    0.0442
   -170.00    1.0350    0.0532
   -169.00    1.1056    0.0632
   -168.00    1.1692    0.0742
   -167.00    1.2163    0.0861
   -166.00    1.2390    0.0989
   -165.00    1.2395    0.1127
   -164.00    1.2306    0.1273
   -163.00    1.2250    0.1430
   -162.00    1.2288    0.1595
   -161.00    1.2425    0.1769
   -160.00    1.2641    0.1951
   -159.00    1.2912    0.2143
   -158.00    1.3220    0.2343
   -157.00    1.3549    0.2551
   -156.00    1.3889    0.2767
   -155.00    1.4232    0.2991
   -154.00    1.4574    0.3222
   -153.00    1.4909    0.3461
   -152.00    1.5236    0.3707
   -151.00    1.5550    0.3960
   -150.00    1.5851    0.4220
   -149.00    1.6137    0.4486
   -148.00    1.6405    0.4757
   -147.00    1.6655    0.5035
   -146.00    1.6886    0.5318
   -145.00    1.7097    0.5606
   -144.00    1.7287    0.5899
   -143.00    1.7455    0.6196
   -142.00    1.7600    0.6497
   -141.00    1.7722    0.6802
   -140.00    1.7821    0.7110
   -139.00    1.7895    0.7421
   -138.00    1.7945    0.7735
   -137.00    1.7969    0.8051
   -136.00    1.7969    0.8368
   -135.00    1.7942    0.8687
   -134.00    1.7891    0.9007
   -133.00    1.7813    0.9328
   -132.00    1.7709    0.9648
   -131.00    1.7580    0.9968
   -130.00    1.7425    1.0288
   -129.00    1.7244    1.0607
   -128.00    1.7038    1.0924
   -127.00    1.6806    1.1239
   -126.00    1.6549    1.1551
   -125.00    1.6267    1.1861
   -124.00    1.5961    1.2168
   -123.00    1.5631    1.2471
   -122.00    1.5278    1.2770
   -121.00    1.4901    1.3065
   -120.00    1.4502    1.3355
   -119.00    1.4081    1.3640
   -118.00    1.3638    1.3919
   -117.00    1.3175    1.4192
   -116.00    1.2692    1.4459
   -115.00    1.2189    1.4719
   -114.00    1.1668    1.4972
   -113.00    1.1129    1.5218
   -112.00    1.0573    1.5455
   -111.00    1.0001    1.5685
   -110.00    0.9414    1.5906
   -109.00    0.8813    1.6119
   -108.00    0.8198    1.6323
   -107.00    0.7571    1.6517
   -106.00    0.6932    1.6702
   -105.00    0.6282    1.6876
   -104.00    0.5623    1.7041
   -103.00    0.4955    1.7195
   -102.00    0.4279    1.7339
   -101.00    0.3597    1.7472
   -100.00    0.2904    1.7595
    -99.00    0.2211    1.7706
    -98.00    0.1515    1.7806
    -97.00    0.0817    1.7894
    -96.00    0.0116    1.7971
    -95.00   -0.0585    1.8036
    -94.00   -0.1285    1.8090
    -93.00   -0.1984    1.8131
    -92.00   -0.2681    1.8161
    -91.00   -0.3375    1.8179
    -90.00   -0.4064    1.8185
    -89.00   -0.4748    1.8179
    -88.00   -0.5425    1.8161
    -87.00   -0.6096    1.8131
    -86.00   -0.6758    1.8089
    -85.00   -0.7412    1.8036
    -84.00   -0.8055    1.7971
    -83.00   -0.8688    1.7894
    -82.00   -0.9310    1.7805
    -81.00   -0.9919    1.7706
    -80.00   -1.0515    1.7594
    -79.00   -1.1098    1.7472
    -78.00   -1.1665    1.7339
    -77.00   -1.2218    1.7195
    -76.00   -1.2754    1.7041
    -75.00   -1.3274    1.6876
    -74.00   -1.3776    1.6701
    -73.00   -1.4261    1.6516
    -72.00   -1.4728    1.6322
    -71.00   -1.5175    1.6119
    -70.00   -1.5603    1.5906
    -69.00   -1.6011    1.5685
    -68.00   -1.6399    1.5455
    -67.00   -1.6766    1.5217
    -66.00   -1.7113    1.4971
    -65.00   -1.7437    1.4718
    -64.00   -1.7741    1.4458
    -63.00   -1.8022    1.4191
    -62.00   -1.8281    1.3918
    -61.00   -1.8518    1.3639
    -60.00   -1.8732    1.3354
    -59.00   -1.8924    1.3064
    -58.00   -1.9093    1.2770
    -57.00   -1.9239    1.2470
    -56.00   -1.9363    1.2167
    -55.00   -1.9464    1.1860
    -54.00   -1.9542    1.1550
    -53.00   -1.9598    1.1238
    -52.00   -1.9631    1.0923
    -51.00   -1.9642    1.0606
    -50.00   -1.9632    1.0287
    -49.00   -1.9599    0.9967
    -48.00   -1.9545    0.9647
    -47.00   -1.9470    0.9326
    -46.00   -1.9374    0.9006
    -45.00   -1.9257    0.8686
    -44.00   -1.9120    0.8367
    -43.00   -1.8964    0.8049
    -42.00   -1.8788    0.7733
    -41.00   -1.8594    0.7420
    -40.00   -1.8382    0.7108
    -39.00   -1.8152    0.6800
    -38.00   -1.7905    0.6495
    -37.00   -1.7641    0.6194
    -36.00   -1.7362    0.5897
    -35.00   -1.7068    0.5604
    -34.00   -1.6759    0.5316
    -33.00   -1.6436    0.5033
    -32.00   -1.6101    0.4755
    -31.00   -1.5753    0.4483
    -30.00   -1.5393    0.4217
    -29.00   -1.5023    0.3958
    -28.00   -1.4643    0.3705
    -27.00   -1.4253    0.3458
    -26.00   -1.3856    0.3219
    -25.00   -1.3451    0.2988
    -24.00   -1.3040    0.2764
    -23.00   -1.2622    0.2547
