   -180.00    0.0548    0.0060
   -179.00    0.1556    0.0065
   -178.00    0.2564    0.0080
   -177.00    0.3572    0.0104
   -176.00    0.4580    0.0139
   -175.00    0.5588    0.0183
   -174.00    0.6596    0.0238
   -173.00    0.7604    0.0302
   -172.00    0.8609    0.0376
   -171.00    0.9528    0.0459
   -170.00    1.0047    0.0553
   -169.00    0.9800    0.0656
   -168.00    0.8906    0.0768
   -167.00    0.7918    0.0890
   -166.00    0.7206    0.1021
   -165.00    0.6811    0.1161
   -164.00    0.6655    0.1310
   -163.00    0.6653    0.1468
   -162.00    0.6746    0.1635
   -161.00    0.6897    0.1810
   -160.00    0.7083    0.1994
   -159.00    0.7289    0.2186
   -158.00    0.7507    0.2385
   -157.00    0.7730    0.2593
   -156.00    0.7953    0.2807
   -155.00    0.8174    0.3029
   -154.00    0.8391    0.3258
   -153.00    0.8602    0.3494
   -152.00    0.8805    0.3736
   -151.00    0.8999    0.3984
   -150.00    0.9185    0.4238
   -149.00    0.9360    0.4498
   -148.00    0.9524    0.4763
   -147.00    0.9678    0.5033
   -146.00    0.9819    0.5307
   -145.00    0.9948    0.5586
   -144.00    1.0064    0.5869
   -143.00    1.0168    0.6156
   -142.00    1.0258    0.6445
   -141.00    1.0334    0.6738
   -140.00    1.0397    0.7033
   -139.00    1.0445    0.7331
   -138.00    1.0479    0.7630
   -137.00    1.0499    0.7931
   -136.00    1.0504    0.8233
   -135.00    1.0495    0.8535
   -134.00    1.0471    0.8838
   -133.00    1.0432    0.9141
   -132.00    1.0378    0.9444
   -131.00    1.0310    0.9746
   -130.00    1.0227    1.0047
   -129.00    1.0129    1.0346
   -128.00    1.0016    1.0643
   -127.00    0.9889    1.0938
   -126.00    0.9748    1.1231
   -125.00    0.9593    1.1520
   -124.00    0.9424    1.1806
   -123.00    0.9241    1.2089
   -122.00    0.9044    1.2367
   -121.00    0.8835    1.2641
   -120.00    0.8612    1.2910
   -119.00    0.8377    1.3173
   -118.00    0.8130    1.3432
   -117.00    0.7871    1.3684
   -116.00    0.7600    1.3931
   -115.00    0.7318    1.4171
   -114.00    0.7026    1.4404
   -113.00    0.6723    1.4630
   -112.00    0.6410    1.4849
   -111.00    0.6089    1.5060
   -110.00    0.5758    1.5263
   -109.00    0.5419    1.5458
   -108.00    0.5072    1.5645
   -107.00    0.4718    1.5823
   -106.00    0.4357    1.5992
   -105.00    0.3990    1.6152
   -104.00    0.3617    1.6302
   -103.00    0.3239    1.6443
   -102.00    0.2853    1.6575
   -101.00    0.2467    1.6696
   -100.00    0.2077    1.6808
    -99.00    0.1684    1.6909
    -98.00    0.1289    1.7000
    -97.00    0.0893    1.7081
    -96.00    0.0495    1.7151
    -95.00    0.0097    1.7210
    -94.00   -0.0301    1.7259
    -93.00   -0.0699    1.7297
    -92.00   -0.1095    1.7324
    -91.00   -0.1490    1.7341
    -90.00   -0.1882    1.7346
    -89.00   -0.2271    1.7340
    -88.00   -0.2657    1.7324
    -87.00   -0.3039    1.7297
