   -180.00    0.2237    0.0060
   -179.00    0.3117    0.0065
   -178.00    0.3997    0.0079
   -177.00    0.4877    0.0103
   -176.00    0.5757    0.0137
   -175.00    0.6637    0.0180
   -174.00    0.7517    0.0233
   -173.00    0.8397    0.0296
   -172.00    0.9277    0.0369
   -171.00    1.0157    0.0451
   -170.00    1.1030    0.0543
   -169.00    1.1794    0.0645
   -168.00    1.2160    0.0756
   -167.00    1.1856    0.0877
   -166.00    1.1037    0.1007
   -165.00    1.0168    0.1147
   -164.00    0.9546    0.1296
   -163.00    0.9204    0.1454
   -162.00    0.9074    0.1621
   -161.00    0.9084    0.1797
   -160.00    0.9180    0.1981
   -159.00    0.9329    0.2174
   -158.00    0.9509    0.2376
   -157.00    0.9706    0.2585
   -156.00    0.9912    0.2802
   -155.00    1.0120    0.3028
   -154.00    1.0327    0.3260
   -153.00    1.0528    0.3500
   -152.00    1.0723    0.3746
   -151.00    1.0910    0.4000
   -150.00    1.1087    0.4259
   -149.00    1.1253    0.4525
   -148.00    1.1408    0.4797
   -147.00    1.1550    0.5074
   -146.00    1.1679    0.5356
   -145.00    1.1794    0.5643
   -144.00    1.1896    0.5935
   -143.00    1.1983    0.6231
   -142.00    1.2055    0.6530
   -141.00    1.2113    0.6833
   -140.00    1.2154    0.7139
   -139.00    1.2181    0.7448
   -138.00    1.2191    0.7759
   -137.00    1.2186    0.8072
   -136.00    1.2164    0.8387
   -135.00    1.2126    0.8703
   -134.00    1.2072    0.9019
   -133.00    1.2002    0.9336
   -132.00    1.1916    0.9653
   -131.00    1.1814    0.9969
   -130.00    1.1695    1.0285
   -129.00    1.1561    1.0599
   -128.00    1.1410    1.0912
   -127.00    1.1244    1.1222
   -126.00    1.1063    1.1531
   -125.00    1.0866    1.1836
   -124.00    1.0654    1.2138
   -123.00    1.0427    1.2436
   -122.00    1.0186    1.2730
   -121.00    0.9931    1.3020
   -120.00    0.9662    1.3305
   -119.00    0.9380    1.3585
   -118.00    0.9084    1.3859
   -117.00    0.8776    1.4127
   -116.00    0.8456    1.4388
   -115.00    0.8124    1.4644
   -114.00    0.7780    1.4892
   -113.00    0.7426    1.5132
   -112.00    0.7062    1.5365
   -111.00    0.6688    1.5591
   -110.00    0.6304    1.5807
   -109.00    0.5912    1.6015
   -108.00    0.5512    1.6215
   -107.00    0.5104    1.6405
   -106.00    0.4689    1.6585
   -105.00    0.4268    1.6756
   -104.00    0.3841    1.6917
   -103.00    0.3409    1.7068
   -102.00    0.2972    1.7209
   -101.00    0.2531    1.7339
   -100.00    0.2083    1.7459
    -99.00    0.1636    1.7567
    -98.00    0.1187    1.7665
    -97.00    0.0736    1.7751
    -96.00    0.0285    1.7826
    -95.00   -0.0167    1.7890
    -94.00   -0.0619    1.7942
    -93.00   -0.1070    1.7983
    -92.00   -0.1519    1.8012
    -91.00   -0.1966    1.8029
    -90.00   -0.2411    1.8035
    -89.00   -0.2852    1.8029
    -88.00   -0.3290    1.8012
    -87.00   -0.3723    1.7983
    -86.00   -0.4151    1.7942
    -85.00   -0.4573    1.7890
    -84.00   -0.4990    1.7826
    -83.00   -0.5400    1.7751
    -82.00   -0.5803    1.7664
    -81.00   -0.6199    1.7567
    -80.00   -0.6586    1.7458
    -79.00   -0.6965    1.7339
    -78.00   -0.7335    1.7209
    -77.00   -0.7696    1.7068
    -76.00   -0.8047    1.6917
    -75.00   -0.8388    1.6756
    -74.00   -0.8718    1.6585
    -73.00   -0.9038    1.6404
    -72.00   -0.9346    1.6214
    -71.00   -0.9642    1.6015
    -70.00   -0.9927    1.5806
