   -180.00    0.4223    0.0060
   -179.00    0.4671    0.0065
   -178.00    0.5119    0.0079
   -177.00    0.5567    0.0104
   -176.00    0.6015    0.0138
   -175.00    0.6463    0.0181
   -174.00    0.6911    0.0235
   -173.00    0.7359    0.0298
   -172.00    0.7807    0.0372
   -171.00    0.8255    0.0454
   -170.00    0.8703    0.0547
   -169.00    0.9151    0.0649
   -168.00    0.9599    0.0761
   -167.00    1.0047    0.0882
   -166.00    1.0489    0.1013
   -165.00    1.0915    0.1153
   -164.00    1.1309    0.1302
   -163.00    1.1652    0.1460
   -162.00    1.1935    0.1627
   -161.00    1.2162    0.1803
   -160.00    1.2352    0.1987
   -159.00    1.2524    0.2180
   -158.00    1.2695    0.2381
   -157.00    1.2871    0.2590
   -156.00    1.3053    0.2806
   -155.00    1.3237    0.3030
   -154.00    1.3422    0.3262
   -153.00    1.3604    0.3500
   -152.00    1.3779    0.3745
   -151.00    1.3946    0.3997
   -150.00    1.4102    0.4255
   -149.00    1.4246    0.4519
   -148.00    1.4377    0.4788
   -147.00    1.4493    0.5063
   -146.00    1.4593    0.5342
   -145.00    1.4678    0.5627
   -144.00    1.4745    0.5915
   -143.00    1.4796    0.6208
   -142.00    1.4829    0.6504
   -141.00    1.4844    0.6804
   -140.00    1.4841    0.7106
   -139.00    1.4820    0.7411
   -138.00    1.4781    0.7718
   -137.00    1.4723    0.8027
   -136.00    1.4646    0.8338
   -135.00    1.4551    0.8649
   -134.00    1.4438    0.8961
   -133.00    1.4306    0.9273
   -132.00    1.4156    0.9585
   -131.00    1.3989    0.9896
   -130.00    1.3803    1.0207
   -129.00    1.3599    1.0516
   -128.00    1.3379    1.0823
   -127.00    1.3141    1.1129
   -126.00    1.2886    1.1431
   -125.00    1.2616    1.1731
   -124.00    1.2329    1.2028
   -123.00    1.2026    1.2320
   -122.00    1.1708    1.2609
   -121.00    1.1376    1.2893
   -120.00    1.1029    1.3173
   -119.00    1.0668    1.3447
   -118.00    1.0294    1.3716
   -117.00    0.9906    1.3978
   -116.00    0.9507    1.4235
   -115.00    0.9096    1.4485
   -114.00    0.8673    1.4728
   -113.00    0.8240    1.4963
   -112.00    0.7797    1.5191
   -111.00    0.7344    1.5412
   -110.00    0.6882    1.5624
   -109.00    0.6411    1.5827
   -108.00    0.5933    1.6022
   -107.00    0.5448    1.6208
   -106.00    0.4956    1.6385
   -105.00    0.4459    1.6552
   -104.00    0.3955    1.6709
   -103.00    0.3448    1.6857
   -102.00    0.2936    1.6994
   -101.00    0.2421    1.7121
   -100.00    0.1903    1.7238
    -99.00    0.1382    1.7344
    -98.00    0.0850    1.7439
    -97.00    0.0327    1.7524
    -96.00   -0.0196    1.7597
    -95.00   -0.0718    1.7659
    -94.00   -0.1240    1.7710
    -93.00   -0.1761    1.7750
    -92.00   -0.2279    1.7778
    -91.00   -0.2795    1.7795
    -90.00   -0.3308    1.7801
    -89.00   -0.3817    1.7795
    -88.00   -0.4321    1.7778
    -87.00   -0.4821    1.7750
    -86.00   -0.5315    1.7710
    -85.00   -0.5804    1.7659
    -84.00   -0.6286    1.7597
    -83.00   -0.6761    1.7523
    -82.00   -0.7228    1.7439
    -81.00   -0.7687    1.7344
    -80.00   -0.8138    1.7237
    -79.00   -0.8581    1.7121
    -78.00   -0.9013    1.6993
    -77.00   -0.9436    1.6856
    -76.00   -0.9849    1.6708
    -75.00   -1.0251    1.6551
    -74.00   -1.0643    1.6384
    -73.00   -1.1022    1.6207
    -72.00   -1.1390    1.6021
    -71.00   -1.1746    1.5826
    -70.00   -1.2090    1.5622
    -69.00   -1.2420    1.5410
    -68.00   -1.2738    1.5190
    -67.00   -1.3042    1.4962
    -66.00   -1.3332    1.4726
    -65.00   -1.3609    1.4483
    -64.00   -1.3872    1.4233
    -63.00   -1.4120    1.3976
    -62.00   -1.4353    1.3714
    -61.00   -1.4572    1.3445
    -60.00   -1.4776    1.3171
    -59.00   -1.4965    1.2891
    -58.00   -1.5139    1.2607
    -57.00   -1.5297    1.2318
    -56.00   -1.5440    1.2025
    -55.00   -1.5567    1.1728
    -54.00   -1.5679    1.1429
    -53.00   -1.5775    1.1126
    -52.00   -1.5856    1.0820
    -51.00   -1.5921    1.0513
    -50.00   -1.5970    1.0204
    -49.00   -1.6004    0.9893
    -48.00   -1.6023    0.9581
    -47.00   -1.6026    0.9269
    -46.00   -1.6013    0.8957
    -45.00   -1.5986    0.8645
    -44.00   -1.5943    0.8333
    -43.00   -1.5885    0.8023
    -42.00   -1.5813    0.7714
    -41.00   -1.5726    0.7406
    -40.00   -1.5625    0.7101
    -39.00   -1.5509    0.6798
    -38.00   -1.5380    0.6499
    -37.00   -1.5237    0.6202
    -36.00   -1.5081    0.5909
    -35.00   -1.4912    0.5620
    -34.00   -1.4730    0.5336
    -33.00   -1.4537    0.5056
    -32.00   -1.4331    0.4781
    -31.00   -1.4114    0.4511
    -30.00   -1.3885    0.4247
    -29.00   -1.3647    0.3988
    -28.00   -1.3398    0.3736
    -27.00   -1.3139    0.3491
    -26.00   -1.2871    0.3252
    -25.00   -1.2595    0.3020
    -24.00   -1.2311    0.2796
