   -180.00   -0.0138    0.0060
   -179.00    0.0662    0.0065
   -178.00    0.1462    0.0080
   -177.00    0.2262    0.0105
   -176.00    0.3062    0.0141
   -175.00    0.3862    0.0186
   -174.00    0.4660    0.0242
   -173.00    0.5420    0.0307
   -172.00    0.6020    0.0383
   -171.00    0.6289    0.0468
   -170.00    0.6166    0.0563
   -169.00    0.5812    0.0667
   -168.00    0.5452    0.0781
   -167.00    0.5205    0.0905
   -166.00    0.5089    0.1038
   -165.00    0.5079    0.1179
   -164.00    0.5142    0.1330
   -163.00    0.5254    0.1490
   -162.00    0.5397    0.1658
   -161.00    0.5559    0.1835
   -160.00    0.5732    0.2019
   -159.00    0.5910    0.2212
   -158.00    0.6089    0.2413
   -157.00    0.6267    0.2621
   -156.00    0.6440    0.2836
   -155.00    0.6609    0.3059
   -154.00    0.6771    0.3288
   -153.00    0.6925    0.3524
   -152.00    0.7072    0.3766
   -151.00    0.7210    0.4013
   -150.00    0.7338    0.4267
   -149.00    0.7458    0.4526
   -148.00    0.7567    0.4790
   -147.00    0.7667    0.5058
   -146.00    0.7756    0.5331
   -145.00    0.7834    0.5608
   -144.00    0.7902    0.5889
   -143.00    0.7960    0.6173
   -142.00    0.8006    0.6460
   -141.00    0.8042    0.6749
   -140.00    0.8066    0.7042
   -139.00    0.8080    0.7336
   -138.00    0.8083    0.7631
   -137.00    0.8074    0.7928
   -136.00    0.8055    0.8226
   -135.00    0.8025    0.8524
   -134.00    0.7984    0.8823
   -133.00    0.7932    0.9121
   -132.00    0.7870    0.9419
   -131.00    0.7797    0.9715
   -130.00    0.7714    1.0011
   -129.00    0.7621    1.0305
   -128.00    0.7517    1.0596
   -127.00    0.7404    1.0886
   -126.00    0.7281    1.1172
   -125.00    0.7148    1.1456
   -124.00    0.7006    1.1736
   -123.00    0.6855    1.2012
   -122.00    0.6695    1.2284
   -121.00    0.6527    1.2552
   -120.00    0.6350    1.2814
   -119.00    0.6166    1.3072
   -118.00    0.5973    1.3324
   -117.00    0.5773    1.3570
   -116.00    0.5566    1.3811
   -115.00    0.5352    1.4045
   -114.00    0.5131    1.4272
   -113.00    0.4904    1.4492
   -112.00    0.4671    1.4705
   -111.00    0.4433    1.4910
   -110.00    0.4189    1.5108
   -109.00    0.3940    1.5298
   -108.00    0.3686    1.5479
   -107.00    0.3428    1.5652
   -106.00    0.3167    1.5817
   -105.00    0.2901    1.5972
   -104.00    0.2629    1.6118
   -103.00    0.2357    1.6255
   -102.00    0.2083    1.6383
   -101.00    0.1807    1.6501
   -100.00    0.1529    1.6609
    -99.00    0.1249    1.6707
    -98.00    0.0969    1.6796
    -97.00    0.0687    1.6874
    -96.00    0.0405    1.6942
    -95.00    0.0124    1.6999
    -94.00   -0.0158    1.7047
    -93.00   -0.0439    1.7083
    -92.00   -0.0719    1.7110
    -91.00   -0.0998    1.7126
    -90.00   -0.1275    1.7131
    -89.00   -0.1551    1.7126
    -88.00   -0.1824    1.7110
    -87.00   -0.2094    1.7083
    -86.00   -0.2362    1.7046
    -85.00   -0.2626    1.6999
    -84.00   -0.2887    1.6942
    -83.00   -0.3144    1.6874
    -82.00   -0.3397    1.6795
    -81.00   -0.3645    1.6707
    -80.00   -0.3889    1.6609
    -79.00   -0.4128    1.6500
    -78.00   -0.4362    1.6382
    -77.00   -0.4591    1.6255
    -76.00   -0.4814    1.6118
    -75.00   -0.5031    1.5971
    -74.00   -0.5242    1.5816
    -73.00   -0.5446    1.5652
    -72.00   -0.5644    1.5479
    -71.00   -0.5835    1.5297
    -70.00   -0.6020    1.5107
    -69.00   -0.6197    1.4910
    -68.00   -0.6367    1.4704
    -67.00   -0.6530    1.4491
